"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko04024","cAMP signaling pathway","10/263","17/560",0.588235294117647,1.25251621561172,0.994075502701451,0.227055162567993,0.78252939956469,0.78252939956469,"LOC126335166/LOC126356152/LOC126354992/LOC126284350/LOC126284371/LOC126279309/LOC126284221/LOC126322572/LOC126335579/LOC126282030",10,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04810","Regulation of actin cytoskeleton","4/263","6/560",0.666666666666667,1.41951837769328,0.97135344978868,0.28766709797757,0.881801110287328,0.881801110287327,"LOC126276001/LOC126356154/LOC126293451/LOC126335142",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04917","Prolactin signaling pathway","4/263","6/560",0.666666666666667,1.41951837769328,0.97135344978868,0.28766709797757,0.881801110287328,0.881801110287327,"LOC126267038/LOC126278049/LOC126365745/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05134","Legionellosis","4/263","6/560",0.666666666666667,1.41951837769328,0.97135344978868,0.28766709797757,0.881801110287328,0.881801110287327,"LOC126281729/LOC126336702/LOC126281770/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04214","Apoptosis - fly","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126272961/LOC126281729/LOC126336702/LOC126298370/LOC126281770",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04261","Adrenergic signaling in cardiomyocytes","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126284350/LOC126334818/LOC126322572/LOC126272139/LOC126281662",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04510","Focal adhesion","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126282035/LOC126356154/LOC126335142/LOC126272090/LOC126272081",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04924","Renin secretion","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126284350/LOC126346021/LOC126279309/LOC126284221/LOC126281662",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05152","Tuberculosis","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126272722/LOC126284350/LOC126282030/LOC126272253/LOC126297444",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05222","Small cell lung cancer","5/263","8/560",0.625,1.33079847908745,0.886022013670283,0.297818824199099,0.881801110287328,0.881801110287327,"LOC126272858/LOC126354914/LOC126282030/LOC126335142/LOC126272090",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko00562","Inositol phosphate metabolism","7/263","12/560",0.583333333333333,1.24207858048162,0.797007230478766,0.306117483882129,0.881801110287328,0.881801110287327,"LOC126336772/LOC126277895/LOC126299253/LOC126292259/LOC126277896/LOC126281662/LOC126268133",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00564","Glycerophospholipid metabolism","7/263","12/560",0.583333333333333,1.24207858048162,0.797007230478766,0.306117483882129,0.881801110287328,0.881801110287327,"LOC126356585/LOC126284880/LOC126354992/LOC126293695/LOC126335497/LOC126285116/LOC126355485",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00270","Cysteine and methionine metabolism","6/263","11/560",0.545454545454545,1.1614241272036,0.508374982896747,0.417593825816625,0.971616622517765,0.971616622517765,"LOC126297835/LOC126284548/LOC126282346/LOC126335036/LOC126298393/LOC126278447",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04972","Pancreatic secretion","5/263","9/560",0.555555555555556,1.18293198141107,0.520164425681477,0.425126687319091,0.971616622517765,0.971616622517765,"LOC126322572/LOC126299510/LOC126281662/LOC126285116/LOC126297752",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko03320","PPAR signaling pathway","4/263","7/560",0.571428571428571,1.21673003802281,0.542514206229818,0.433482801886813,0.971616622517765,0.971616622517765,"LOC126267980/LOC126356152/LOC126281291/LOC126360117",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04215","Apoptosis - multiple species","4/263","7/560",0.571428571428571,1.21673003802281,0.542514206229818,0.433482801886813,0.971616622517765,0.971616622517765,"LOC126281729/LOC126336702/LOC126281770/LOC126354914",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04611","Platelet activation","4/263","7/560",0.571428571428571,1.21673003802281,0.542514206229818,0.433482801886813,0.971616622517765,0.971616622517765,"LOC126279309/LOC126284221/LOC126281662/LOC126335142",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04727","GABAergic synapse","4/263","7/560",0.571428571428571,1.21673003802281,0.542514206229818,0.433482801886813,0.971616622517765,0.971616622517765,"LOC126278890/LOC126366011/LOC126354995/LOC126354742",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04728","Dopaminergic synapse","4/263","7/560",0.571428571428571,1.21673003802281,0.542514206229818,0.433482801886813,0.971616622517765,0.971616622517765,"LOC126284350/LOC126281662/LOC126365745/LOC126271955",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00565","Ether lipid metabolism","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126354992/LOC126285116/LOC126336379",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04062","Chemokine signaling pathway","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126267038/LOC126281662/LOC126282030",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04120","Ubiquitin mediated proteolysis","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126356122/LOC126354914/LOC126297745",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04140","Autophagy - animal","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126334930/LOC126346021/LOC126297444",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04141","Protein processing in endoplasmic reticulum","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126281481/LOC126284753/LOC126297745",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04750","Inflammatory mediator regulation of TRP channels","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126284350/LOC126281662/LOC126268133",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04921","Oxytocin signaling pathway","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126284350/LOC126272139/LOC126281662",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04926","Relaxin signaling pathway","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126281662/LOC126339265/LOC126282030",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05031","Amphetamine addiction","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126284350/LOC126365745/LOC126271955",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05142","Chagas disease","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126281662/LOC126282030/LOC126272253",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05162","Measles","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126267038/LOC126282030/LOC126272253",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05167","Kaposi sarcoma-associated herpesvirus infection","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126284350/LOC126268133/LOC126282030",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05214","Glioma","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126284350/LOC126272858/LOC126268133",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05217","Basal cell carcinoma","3/263","5/560",0.6,1.27756653992395,0.586153247891846,0.443016905603955,0.971616622517765,0.971616622517765,"LOC126278442/LOC126272858/LOC126293451",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05165","Human papillomavirus infection","7/263","14/560",0.5,1.06463878326996,0.230285409629335,0.513981197898084,1,1,"LOC126272722/LOC126356154/LOC126293451/LOC126282030/LOC126335142/LOC126272090/LOC126272081",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04022","cGMP-PKG signaling pathway","5/263","10/560",0.5,1.06463878326996,0.193917668829648,0.546981799858989,1,1,"LOC126334930/LOC126279039/LOC126284350/LOC126322572/LOC126281662",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00590","Arachidonic acid metabolism","4/263","8/560",0.5,1.06463878326996,0.173130738303389,0.569146779574526,1,1,"LOC126336730/LOC126283989/LOC126283788/LOC126285116",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04360","Axon guidance","4/263","8/560",0.5,1.06463878326996,0.173130738303389,0.569146779574526,1,1,"LOC126299506/LOC126267165/LOC126268133/LOC126335142",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04922","Glucagon signaling pathway","4/263","8/560",0.5,1.06463878326996,0.173130738303389,0.569146779574526,1,1,"LOC126284350/LOC126281662/LOC126281263/LOC126354871",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04978","Mineral absorption","4/263","8/560",0.5,1.06463878326996,0.173130738303389,0.569146779574526,1,1,"LOC126297555/LOC126282259/LOC126322572/LOC126354186",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05224","Breast cancer","4/263","8/560",0.5,1.06463878326996,0.173130738303389,0.569146779574526,1,1,"LOC126276001/LOC126272858/LOC126293451/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko04144","Endocytosis","3/263","6/560",0.5,1.06463878326996,0.149664730934207,0.598366713230341,1,1,"LOC126354992/LOC126357770/LOC126365909",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04310","Wnt signaling pathway","3/263","6/560",0.5,1.06463878326996,0.149664730934207,0.598366713230341,1,1,"LOC126281662/LOC126293451/LOC126297745",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04371","Apelin signaling pathway","3/263","6/560",0.5,1.06463878326996,0.149664730934207,0.598366713230341,1,1,"LOC126284350/LOC126281662/LOC126339265",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04390","Hippo signaling pathway","3/263","6/560",0.5,1.06463878326996,0.149664730934207,0.598366713230341,1,1,"LOC126278442/LOC126267165/LOC126293451",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko05230","Central carbon metabolism in cancer","3/263","6/560",0.5,1.06463878326996,0.149664730934207,0.598366713230341,1,1,"LOC126281263/LOC126354871/LOC126365957",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Reference disease pathway"
"ko04512","ECM-receptor interaction","5/263","11/560",0.454545454545455,0.967853439336329,-0.101239557621836,0.654805111560959,1,1,"LOC126293693/LOC126356154/LOC126335142/LOC126272090/LOC126272081",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko05166","Human T-cell leukemia virus 1 infection","7/263","16/560",0.4375,0.931558935361217,-0.261145683428626,0.694862055258223,1,1,"LOC126267038/LOC126272038/LOC126267226/LOC126281263/LOC126354871/LOC126293451/LOC126282030",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04072","Phospholipase D signaling pathway","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126354992/LOC126281662/LOC126268133",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04150","mTOR signaling pathway","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126334930/LOC126299466/LOC126337983",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04270","Vascular smooth muscle contraction","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126284350/LOC126281662/LOC126285116",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04915","Estrogen signaling pathway","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126284350/LOC126281662/LOC126297444",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04971","Gastric acid secretion","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126284350/LOC126322572/LOC126281662",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05034","Alcoholism","3/263","7/560",0.428571428571429,0.91254752851711,-0.218909241110277,0.722029646737987,1,1,"LOC126284350/LOC126365745/LOC126271955",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05418","Fluid shear stress and atherosclerosis","7/263","17/560",0.411764705882353,0.876761350928204,-0.485151108935784,0.766744577793551,1,1,"LOC126272724/LOC126281410/LOC126345497/LOC126284350/LOC126278442/LOC126269416/LOC126282030",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Core metabolism or cross-domain"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126355789/LOC126337023",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04550","Signaling pathways regulating pluripotency of stem cells","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126278442/LOC126293451",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04740","Olfactory transduction","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126279039/LOC126284350",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04923","Regulation of lipolysis in adipocytes","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126334930/LOC126282167",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04964","Proximal tubule bicarbonate reclamation","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126322572/LOC126354186",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04973","Carbohydrate digestion and absorption","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126322572/LOC126365957",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05164","Influenza A","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126299510/LOC126282030",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05168","Herpes simplex virus 1 infection","2/263","5/560",0.4,0.85171102661597,-0.313150365312082,0.773358450556614,1,1,"LOC126297745/LOC126282030",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00350","Tyrosine metabolism","3/263","8/560",0.375,0.798479087452472,-0.539760537063506,0.813759367036064,1,1,"LOC126353933/LOC126365745/LOC126271955",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko05169","Epstein-Barr virus infection","3/263","8/560",0.375,0.798479087452472,-0.539760537063506,0.813759367036064,1,1,"LOC126268133/LOC126282030/LOC126272253",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05203","Viral carcinogenesis","3/263","8/560",0.375,0.798479087452472,-0.539760537063506,0.813759367036064,1,1,"LOC126267038/LOC126272038/LOC126282030",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko00240","Pyrimidine metabolism","5/263","13/560",0.384615384615385,0.818952910207663,-0.620976427833135,0.815907105519602,1,1,"LOC126282100/LOC126356050/LOC126293741/LOC126297821/LOC126354813",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04146","Peroxisome","5/263","13/560",0.384615384615385,0.818952910207663,-0.620976427833135,0.815907105519602,1,1,"LOC126285457/LOC126356152/LOC126278953/LOC126295101/LOC126335242",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04218","Cellular senescence","4/263","11/560",0.363636363636364,0.774282751469063,-0.710854098140419,0.845176000009942,1,1,"LOC126284350/LOC126267226/LOC126272858/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00500","Starch and sucrose metabolism","2/263","6/560",0.333333333333333,0.709759188846641,-0.672023987920265,0.860854319219751,1,1,"LOC126299185/LOC126365957",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04115","p53 signaling pathway","2/263","6/560",0.333333333333333,0.709759188846641,-0.672023987920265,0.860854319219751,1,1,"LOC126267226/LOC126272858",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04213","Longevity regulating pathway - multiple species","2/263","6/560",0.333333333333333,0.709759188846641,-0.672023987920265,0.860854319219751,1,1,"LOC126334930/LOC126268164",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05161","Hepatitis B","2/263","6/560",0.333333333333333,0.709759188846641,-0.672023987920265,0.860854319219751,1,1,"LOC126267038/LOC126282030",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05225","Hepatocellular carcinoma","5/263","14/560",0.357142857142857,0.760456273764259,-0.853410635685183,0.870313257971665,1,1,"LOC126272724/LOC126281410/LOC126272858/LOC126268133/LOC126293451",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko00330","Arginine and proline metabolism","7/263","19/560",0.368421052631579,0.784470682409446,-0.89864895848443,0.871936297683678,1,1,"LOC126284548/LOC126336500/LOC126276148/LOC126267473/LOC126335036/LOC126337850/LOC126339265",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko01523","Antifolate resistance","3/263","9/560",0.333333333333333,0.709759188846641,-0.825295520653984,0.878457623864659,1,1,"LOC126335166/LOC126335579/LOC126282030",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04212","Longevity regulating pathway - worm","3/263","9/560",0.333333333333333,0.709759188846641,-0.825295520653984,0.878457623864659,1,1,"LOC126334930/LOC126267980/LOC126285457",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00480","Glutathione metabolism","8/263","22/560",0.363636363636364,0.774282751469063,-1.0155247298844,0.892256955505134,1,1,"LOC126272724/LOC126281410/LOC126336730/LOC126284548/LOC126283989/LOC126283788/LOC126272159/LOC126335242",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00410","beta-Alanine metabolism","4/263","12/560",0.333333333333333,0.709759188846641,-0.955574114029516,0.895456107159491,1,1,"LOC126284548/LOC126354995/LOC126337850/LOC126297821",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04910","Insulin signaling pathway","4/263","12/560",0.333333333333333,0.709759188846641,-0.955574114029516,0.895456107159491,1,1,"LOC126334930/LOC126284350/LOC126278049/LOC126365957",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","2/263","7/560",0.285714285714286,0.608365019011407,-0.980332688450372,0.916384188212456,1,1,"LOC126360693/LOC126346021",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04714","Thermogenesis","2/263","7/560",0.285714285714286,0.608365019011407,-0.980332688450372,0.916384188212456,1,1,"LOC126283383/LOC126282167",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04975","Fat digestion and absorption","2/263","7/560",0.285714285714286,0.608365019011407,-0.980332688450372,0.916384188212456,1,1,"LOC126285116/LOC126297752",2,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00052","Galactose metabolism","3/263","10/560",0.3,0.638783269961977,-1.08365756110686,0.922389367352886,1,1,"LOC126272801/LOC126299185/LOC126365957",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00310","Lysine degradation","3/263","10/560",0.3,0.638783269961977,-1.08365756110686,0.922389367352886,1,1,"LOC126335679/LOC126335656/LOC126335709",3,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
