"gene_id","n_sets","set_members"
"LOC126268023",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268069",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268132",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268133",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268138",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268155",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268161",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268173",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126268174",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126268175",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126268185",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268200",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126268239",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269044",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269368",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126269432",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126270940",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271206",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271871",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271900",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126271945",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271949",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126271954",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126271991",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272026",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272037",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272040",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272041",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272064",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126272090",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272144",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272193",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272232",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272262",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272273",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126272274",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272339",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272363",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272370",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272383",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272400",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272582",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272600",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272608",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272618",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272636",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272690",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126272706",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272722",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126272758",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272787",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272864",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272875",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272884",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126272926",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126272997",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126273010",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273035",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273044",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126273067",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273103",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126273136",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273221",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273254",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126273256",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273322",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273335",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126273842",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126274965",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126275296",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126275560",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126275659",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126276967",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126277284",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126277894",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126277952",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126277966",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278002",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278019",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278066",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278109",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278162",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278191",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278199",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126278211",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126278249",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278268",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278341",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278403",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278410",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278499",2,"all_model_coefficients; interaction_coefficients"
"LOC126278521",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278530",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278545",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126278559",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278697",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278704",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278722",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278800",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278809",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278867",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126278953",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126278964",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126278971",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126279005",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126279039",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279052",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279056",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126279122",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126279690",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126280462",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126280740",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281263",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281275",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281276",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281280",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281296",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281341",2,"all_model_coefficients; interaction_coefficients"
"LOC126281373",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281387",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281421",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281455",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281478",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126281516",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281520",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126281565",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281608",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281663",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281664",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281694",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281827",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126281860",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281906",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281928",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126281933",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126281934",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126281975",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126282005",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282012",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282017",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282020",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282043",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282099",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282123",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282179",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126282193",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282200",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282209",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282233",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282257",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126282270",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126282405",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282456",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126282460",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283959",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126283961",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126283982",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284004",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284041",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284055",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284086",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284103",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284106",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284107",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284111",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284170",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284221",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284232",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284235",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284252",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284300",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284322",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284367",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284373",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284387",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284417",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284419",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284426",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284500",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284507",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284530",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284536",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126284543",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284552",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284556",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284609",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284612",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284626",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284632",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284639",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284649",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284670",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284694",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284697",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284712",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284742",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284786",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284799",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126284808",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126284821",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284845",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126284902",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285004",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285008",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285012",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285026",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285182",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285253",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126285254",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285255",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285297",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285349",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126285375",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126285464",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126286498",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126287492",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291424",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291591",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291637",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291694",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291748",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291782",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291785",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291786",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291810",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291811",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291838",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126291901",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126291949",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291950",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291956",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126291966",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126292098",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126292129",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126292244",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126292260",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126292317",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293175",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126293182",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126293250",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293292",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293305",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126293313",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293366",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126293386",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126293404",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126293432",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126293483",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293502",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293507",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293520",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126293546",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126293666",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126293693",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126295125",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126295200",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295201",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126295211",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295214",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126295222",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295329",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295330",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295342",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126295382",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126295407",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126295441",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295444",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126295469",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297447",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126297476",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126297477",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126297490",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126297583",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126297678",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126297696",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297701",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297712",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297745",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126297766",2,"all_diet_pairwise_results; DESeq2_50_vs_83"
"LOC126297852",2,"all_model_coefficients; interaction_coefficients"
"LOC126297907",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297938",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126297964",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298052",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298183",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298214",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298220",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298257",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298278",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298297",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298370",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298417",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298455",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298476",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298505",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298520",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298531",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298572",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298578",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298617",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298626",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298694",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298727",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298731",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298770",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298779",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_83"
"LOC126298797",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298840",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126298865",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126298992",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299001",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299004",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299034",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299109",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126299118",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299143",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299180",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126299193",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299195",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299204",2,"all_diet_pairwise_results; DESeq2_33_vs_50"
"LOC126299240",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299255",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299265",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299336",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126299364",2,"all_diet_pairwise_results; DESeq2_33_vs_83"
"LOC126299386",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126299489",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126299542",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_33"
"LOC126300076",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
"LOC126301432",2,"all_infection_within_diet_results; DESeq2_infected_vs_control_diet_50"
